PTNUM,DyadID,mth,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,UsrID
8020,0,0,2,2,6,3,6,2,2,2,2,2,2,2,2,2,6,2,6,2,6,1,1,1,1,1,6,2,6,1,7,1,6,2,6,1,7,1,80200
8020,0,3,2,6,6,2,6,2,2,1,1,1,6,4,1,1,1,1,7,1,6,2,2,6,1,1,6,1,6,1,6,1,6,1,7,1,6,1,80200
8020,0,6,2,6,6,2,6,1,1,1,1,1,1,3,1,1,7,1,6,1,7,1,1,6,1,1,6,1,6,1,6,1,7,1,7,1,5,1,80200
8020,0,9,2,6,6,4,6,2,2,2,2,2,6,2,2,2,7,2,7,2,7,2,2,5,2,2,6,2,6,2,7,2,7,2,7,2,7,2,80200
8020,0,12,2,6,6,3,6,2,2,2,2,2,6,2,1,1,6,1,6,1,6,1,1,6,2,2,7,1,7,1,6,1,7,1,7,1,6,1,80200
8020,1,0,3,2,4,4,4,4,4,5,4,5,5,4,4,5,5,3,4,1,6,1,1,1,1,5,6,2,6,1,6,2,6,4,6,1,4,4,80201
8020,1,3,3,4,5,2,7,2,1,4,1,3,7,1,1,3,1,2,6,2,7,2,2,5,1,4,7,2,7,1,7,2,7,1,7,1,6,5,80201
8020,1,6,1,4,7,2,7,2,1,4,1,2,7,1,1,2,7,2,7,1,7,1,1,6,1,4,7,1,7,1,7,1,7,1,7,1,5,6,80201
8020,1,9,1,3,7,4,7,1,1,4,1,1,7,1,1,1,7,1,7,1,7,1,1,1,1,3,7,1,7,1,7,1,7,1,7,1,7,5,80201
8020,1,12,1,6,7,3,7,1,1,4,1,4,7,1,1,2,7,2,7,1,7,1,1,4,1,4,7,1,7,1,7,1,7,1,7,1,7,5,80201
8021,0,0,3,3,6,4,6,5,2,4,3,4,6,4,2,5,5,5,3,3,6,4,5,5,2,4,5,4,5,2,3,3,5,2,5,3,4,4,80210
8021,0,3,2,6,6,2,7,1,2,2,2,2,7,1,1,2,6,2,4,2,6,3,4,7,3,2,6,2,6,1,4,3,6,1,6,2,6,2,80210
8021,0,6,3,6,6,3,6,2,2,2,5,2,6,2,1,2,6,4,4,2,6,3,4,6,2,2,6,2,5,1,5,3,6,1,5,5,6,4,80210
8021,0,9,3,7,7,2,7,1,1,1,2,1,7,1,1,1,6,3,5,1,6,3,4,6,2,2,6,2,6,1,3,2,6,1,6,2,7,5,80210
8021,0,12,2,6,6,3,6,2,1,2,3,4,7,3,2,2,6,2,4,2,6,2,4,6,2,3,6,2,6,1,4,2,6,1,5,2,6,5,80210
8021,1,0,1,2,2,6,6,6,2,5,4,4,6,6,4,6,6,6,2,4,5,7,6,1,2,7,5,5,6,2,1,5,6,2,6,7,7,7,80211
8021,1,3,5,2,6,6,7,6,2,6,6,1,6,2,2,6,6,5,5,4,5,6,4,2,2,5,6,2,6,2,3,3,6,2,6,6,6,7,80211
8021,1,6,7,2,2,6,7,7,4,7,6,1,2,2,4,7,6,6,6,3,3,7,4,1,4,5,7,1,5,1,1,5,7,5,7,7,7,7,80211
8021,1,9,5,2,3,7,7,7,2,7,6,1,5,1,4,7,5,7,7,5,5,7,3,2,4,5,7,2,7,2,5,5,5,5,7,7,7,7,80211
8021,1,12,5,2,3,7,3,7,5,7,5,4,5,2,5,7,6,5,4,5,5,7,4,2,4,5,6,4,7,2,4,5,7,2,7,7,4,7,80211
8022,0,0,2,7,6,2,4,1,2,2,2,1,6,1,1,1,6,1,6,1,6,1,1,7,1,1,7,1,7,2,6,1,7,1,7,1,6,5,80220
8022,0,3,2,7,6,1,3,1,2,2,2,1,6,1,5,1,6,1,5,1,7,1,2,7,2,1,7,1,7,2,5,1,7,1,7,1,6,5,80220
8022,0,6,1,7,6,1,6,1,1,1,2,1,6,2,2,1,6,1,6,1,6,1,1,7,2,1,6,1,7,1,6,1,7,1,7,1,6,1,80220
8022,0,9,1,7,6,2,6,2,2,2,2,1,6,1,2,1,6,1,5,1,1,1,2,7,1,1,7,1,7,1,6,1,7,1,7,1,6,4,80220
8022,0,12,2,7,6,1,5,1,1,2,3,1,6,1,2,1,6,1,5,1,6,1,5,7,1,1,7,1,7,1,6,1,7,1,7,2,6,6,80220
8022,1,0,7,2,6,2,6,2,2,3,1,1,6,2,2,2,7,2,5,2,6,2,2,2,1,2,7,2,6,2,5,2,7,2,7,2,7,5,80221
8022,1,3,2,3,5,3,5,5,3,3,3,3,5,3,2,5,3,2,5,2,6,3,3,5,2,3,6,3,7,2,5,5,7,1,7,3,6,7,80221
8022,1,6,2,5,5,3,5,3,3,5,3,3,5,3,3,3,5,4,5,3,5,3,4,4,2,2,6,3,5,2,5,4,5,1,7,1,6,5,80221
8022,1,9,1,3,5,2,5,5,2,5,2,2,5,2,2,4,5,3,5,4,5,5,3,4,2,3,7,2,5,2,5,2,5,1,7,3,6,6,80221
8022,1,12,3,5,5,3,5,3,3,3,3,3,5,3,3,3,5,3,5,4,5,3,3,5,3,3,5,3,5,3,5,3,5,3,5,3,5,4,80221
8023,0,0,1,6,7,1,7,6,1,3,1,7,7,4,1,1,7,1,5,3,7,7,1,7,1,1,7,3,7,1,5,3,7,1,7,2,4,5,80230
8023,0,3,1,5,7,2,7,4,1,2,2,4,7,4,1,2,7,4,7,3,7,4,1,3,1,2,7,3,7,1,7,1,7,1,7,1,5,2,80230
8023,0,6,1,5,7,2,7,2,1,1,1,5,7,4,1,1,7,3,7,2,7,3,2,6,1,3,7,2,7,1,7,3,7,1,7,1,5,4,80230
8023,0,9,1,7,7,2,7,5,1,2,1,5,7,3,1,3,7,5,7,2,7,2,1,7,7,2,7,2,7,1,7,1,7,1,7,2,6,6,80230
8023,1,0,5,7,7,4,7,1,1,1,1,1,1,1,1,6,7,6,7,1,7,1,1,7,1,5,7,1,7,1,7,1,7,1,7,5,7,7,80231
8023,1,3,1,1,7,1,7,1,1,1,1,1,1,1,1,1,7,1,7,1,7,1,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,1,80231
8023,1,6,1,7,7,1,7,1,1,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,4,80231
8023,1,9,7,1,7,1,7,1,1,1,1,1,1,1,1,1,7,1,7,1,7,1,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,1,80231
8023,1,12,1,1,7,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,7,1,7,1,1,1,7,1,7,1,7,1,80231
8024,0,0,5,3,5,5,6,4,4,5,6,2,3,2,4,6,3,2,5,2,4,3,4,3,5,2,3,3,5,1,4,5,5,1,6,6,5,6,80240
8024,0,3,5,2,5,3,7,5,4,5,5,4,4,5,4,6,4,2,5,4,5,4,4,3,5,1,5,3,5,2,5,6,5,2,6,5,5,6,80240
8024,0,6,2,6,6,6,7,6,2,4,5,4,3,5,2,5,5,2,4,5,5,5,5,2,3,4,5,3,3,2,5,5,6,2,6,6,5,6,80240
8024,0,9,5,3,3,5,5,5,5,5,5,4,3,5,5,5,3,2,3,4,3,4,3,3,4,3,5,4,5,5,4,5,5,4,5,5,3,5,80240
8024,0,12,4,3,4,5,6,5,4,5,5,4,5,5,3,5,3,3,5,5,5,5,5,3,4,3,4,4,5,5,5,5,5,4,5,6,5,6,80240
8024,1,0,5,5,4,5,5,5,4,4,5,4,3,1,5,3,5,1,2,2,2,5,7,2,4,1,5,2,4,5,2,4,5,4,3,2,5,4,80241
8024,1,3,5,6,5,7,3,7,6,5,5,4,3,2,6,5,5,1,1,5,2,3,7,7,5,3,5,2,5,7,1,5,5,5,3,5,3,7,80241
8024,1,6,5,6,3,6,3,6,5,7,6,6,2,3,6,5,4,1,1,3,2,5,7,7,5,2,5,2,6,7,1,4,6,5,5,4,3,7,80241
8024,1,9,5,5,3,7,3,6,5,7,6,6,3,2,6,6,3,4,1,5,2,6,7,2,5,5,2,6,5,7,1,2,5,5,4,5,2,5,80241
8024,1,12,3,7,2,7,3,6,5,4,5,5,3,2,6,6,3,1,2,4,2,5,7,6,4,2,5,2,5,7,1,3,5,6,3,3,3,6,80241
8025,1,0,1,5,7,3,5,4,3,3,2,2,6,1,5,3,5,2,5,3,5,3,2,6,3,3,6,2,6,4,5,2,5,3,5,2,4,3,80251
8026,0,0,2,5,6,5,6,4,2,2,2,4,5,1,2,2,6,2,5,3,5,4,2,6,1,2,6,3,6,2,5,4,6,1,5,2,6,6,80260
8026,0,3,2,6,6,4,7,4,1,4,2,2,6,1,1,4,7,1,5,2,6,4,2,6,1,2,7,4,5,1,6,1,7,1,6,1,6,5,80260
8026,0,6,2,4,6,5,6,5,1,4,2,4,6,1,1,5,6,2,3,4,6,3,6,4,1,4,6,4,6,1,3,4,6,1,4,3,6,5,80260
8026,0,9,3,3,6,5,7,4,2,4,4,4,6,1,1,4,6,1,4,4,6,2,4,4,1,4,6,2,6,1,4,4,7,1,6,3,6,6,80260
8026,0,12,4,5,7,4,7,4,2,2,1,5,6,1,2,5,6,1,5,4,6,4,5,4,1,2,7,2,6,3,5,2,7,1,6,4,6,6,80260
8026,1,0,1,6,7,5,6,5,5,2,5,2,3,1,5,5,6,1,3,2,5,7,5,5,4,1,6,4,6,1,4,1,7,1,6,2,4,6,80261
8026,1,3,5,5,2,5,2,5,6,5,6,4,2,5,6,4,3,1,1,3,2,5,6,5,4,1,5,2,5,3,1,1,6,1,5,6,4,7,80261
8026,1,6,3,7,5,4,3,6,5,5,5,4,2,1,5,4,2,2,2,3,3,5,5,6,5,2,5,4,5,5,2,1,5,1,5,7,4,7,80261
8026,1,9,3,7,3,3,3,6,5,4,5,5,2,3,5,5,4,1,2,4,3,5,5,3,5,1,5,4,3,5,2,1,5,1,5,7,5,7,80261
8026,1,12,5,3,2,5,4,6,5,4,5,5,3,1,5,5,5,2,2,4,2,5,5,5,4,1,6,3,5,4,3,1,6,1,5,5,3,7,80261
8027,0,0,6,1,3,4,2,4,5,5,5,6,3,4,4,6,3,1,3,6,3,4,5,2,2,5,7,2,6,1,3,1,6,1,6,4,6,7,80270
8027,0,3,6,2,6,2,6,6,2,4,5,4,4,2,2,5,6,1,5,4,3,4,3,2,2,4,5,4,6,4,5,2,6,2,6,1,1,4,80270
8027,0,9,6,3,6,4,3,7,6,4,5,7,2,4,2,6,6,1,6,5,4,6,2,4,2,4,5,2,2,2,6,1,6,2,6,2,6,1,80270
8027,0,12,4,7,7,3,7,1,1,1,2,1,7,1,1,1,5,1,7,1,7,1,1,7,1,1,6,5,5,1,6,1,7,1,7,1,6,2,80270
8027,1,0,5,3,7,5,7,1,1,5,1,1,6,1,1,5,7,1,7,1,7,5,7,1,1,1,7,1,7,1,7,1,7,1,7,5,7,5,80271
8027,1,3,5,2,6,6,7,6,4,6,4,1,4,1,5,4,6,1,4,2,5,4,4,2,4,2,7,2,5,1,1,1,7,5,6,4,6,6,80271
8027,1,9,6,6,7,4,7,5,5,7,1,1,7,1,1,7,7,1,7,5,7,1,1,1,1,4,7,1,4,1,5,1,7,1,7,7,7,7,80271
8027,1,12,4,3,6,5,7,6,4,1,5,4,1,1,4,4,7,3,4,1,7,4,5,1,4,1,7,1,6,1,4,2,7,1,5,6,7,7,80271
8028,0,0,2,7,7,1,7,1,1,1,1,1,7,1,1,1,6,1,2,1,7,1,1,7,1,1,6,1,6,1,7,1,6,1,7,6,6,1,80280
8028,0,3,4,6,6,2,6,1,1,1,1,1,7,1,1,1,7,2,6,1,7,1,1,7,1,1,6,2,6,2,6,2,6,2,6,2,6,2,80280
8028,0,6,1,7,7,2,2,1,2,1,2,2,2,2,2,2,6,2,6,2,6,2,1,6,1,1,6,2,6,2,6,1,6,2,6,1,6,1,80280
8028,0,9,1,1,7,1,7,1,1,1,1,1,7,1,1,1,4,1,7,1,7,1,1,7,1,1,5,1,4,1,7,1,5,1,6,1,6,4,80280
8028,0,12,4,7,7,1,7,1,1,1,4,1,7,1,1,1,4,1,7,1,7,1,1,7,1,1,4,1,4,1,7,1,6,1,7,1,7,4,80280
8028,1,0,1,2,7,4,7,4,1,7,1,5,4,5,1,7,4,1,4,4,4,4,4,4,1,7,5,1,5,4,4,2,5,2,4,1,4,6,80281
8028,1,3,1,4,7,4,7,2,1,4,1,4,7,4,1,4,5,1,4,4,7,1,6,1,1,4,5,1,7,4,3,2,5,4,5,4,4,6,80281
8028,1,6,1,5,7,2,7,1,1,1,7,4,7,1,1,1,7,1,4,1,7,1,7,4,1,4,7,1,7,4,4,1,7,1,6,1,6,7,80281
8028,1,9,1,5,7,2,7,2,1,1,1,4,7,4,1,1,5,1,4,1,5,3,7,4,1,3,5,1,5,3,1,1,5,3,5,1,4,5,80281
8028,1,12,1,5,7,1,7,1,1,1,1,1,7,1,1,1,6,1,5,1,7,1,6,4,1,1,6,1,6,1,5,1,5,1,6,1,6,5,80281
8029,0,0,7,7,4,2,5,5,4,1,4,1,4,1,4,1,7,5,7,6,4,4,6,7,3,1,2,7,4,1,4,1,5,1,2,2,1,1,80290
8029,0,3,5,7,3,1,4,3,1,1,5,2,5,4,4,1,6,7,3,7,6,3,7,7,4,5,1,1,3,1,4,5,4,1,4,1,4,1,80290
8029,0,6,4,7,2,1,1,1,1,1,5,1,1,1,5,1,3,1,2,1,5,1,6,7,4,6,1,1,4,1,5,1,3,3,1,1,6,1,80290
8029,0,9,4,7,6,1,7,1,4,1,6,4,5,1,6,1,1,1,1,1,6,1,7,7,6,1,2,1,3,1,4,1,5,1,4,1,6,1,80290
8029,0,12,5,7,3,1,5,1,4,1,1,1,1,1,3,1,2,1,2,1,5,1,1,7,4,1,1,1,2,1,1,1,4,1,1,1,5,1,80290
8029,1,0,1,1,7,7,7,6,1,6,1,7,7,7,1,6,7,5,7,4,7,4,1,1,1,2,5,3,7,5,7,3,7,2,7,2,5,7,80291
8029,1,3,1,5,7,6,7,5,1,4,1,3,7,5,1,5,7,3,7,1,7,3,1,1,1,1,6,2,7,1,7,1,7,1,7,2,6,6,80291
8029,1,6,1,3,7,7,7,4,1,3,1,2,7,5,1,2,7,5,7,3,7,2,1,3,1,1,7,2,7,3,7,2,7,2,7,1,4,4,80291
8029,1,9,1,5,7,7,7,4,1,3,1,4,7,7,1,4,7,5,7,5,7,4,1,1,1,4,6,5,7,4,7,2,7,1,7,2,5,6,80291
8029,1,12,1,2,7,6,7,6,1,2,1,7,7,7,1,2,7,4,6,3,7,2,1,1,1,1,6,4,7,4,7,3,7,2,7,1,5,5,80291
8030,0,0,4,7,6,5,3,2,3,1,4,1,5,1,4,1,5,4,6,1,5,3,1,6,2,1,6,1,6,1,6,1,6,1,7,1,7,7,80300
8030,0,3,4,7,6,5,5,4,2,1,4,1,2,4,5,1,5,4,5,1,5,2,4,6,2,1,6,1,6,5,4,2,6,2,6,5,7,7,80300
8030,0,6,2,7,6,6,5,4,3,1,2,1,6,1,4,1,6,4,6,1,6,2,2,6,2,1,7,2,6,2,6,2,6,2,6,2,6,7,80300
8030,0,9,2,6,5,5,6,2,2,2,3,2,6,1,2,2,5,5,5,2,6,3,4,5,2,2,6,2,6,2,6,2,6,2,6,3,7,6,80300
8030,0,12,2,7,6,3,6,1,2,1,2,1,3,1,2,1,6,2,6,1,6,1,2,7,2,1,7,1,6,2,6,1,6,2,7,1,7,7,80300
8030,1,0,1,4,6,5,6,5,2,3,2,2,6,2,2,6,6,2,6,6,6,5,5,6,2,3,6,3,6,2,6,2,6,2,7,1,7,5,80301
8030,1,3,6,3,6,5,6,5,2,5,2,2,6,2,2,2,6,2,6,2,6,2,6,2,2,2,6,2,6,2,6,2,6,1,6,2,5,6,80301
8030,1,6,2,4,6,2,5,5,2,5,2,2,6,2,2,4,6,2,6,3,5,5,3,5,2,3,5,2,6,2,6,2,6,1,6,6,6,5,80301
8030,1,9,2,6,6,4,6,6,2,5,2,4,5,3,2,5,6,3,5,5,5,5,3,6,2,3,6,2,6,3,6,3,6,2,5,4,6,7,80301
8030,1,12,2,3,6,6,6,6,2,5,2,2,2,2,2,5,6,5,6,5,6,5,3,6,2,4,6,2,6,3,6,2,6,2,6,5,6,7,80301
8031,0,0,2,4,7,5,7,5,1,5,1,5,7,1,1,7,1,4,2,4,6,4,5,2,7,5,7,2,6,2,3,4,6,1,6,5,6,7,80310
8031,0,3,1,3,7,5,7,7,2,6,2,6,6,4,4,6,7,7,3,5,7,4,7,5,1,5,7,2,4,6,6,6,7,1,7,6,7,7,80310
8031,1,0,4,4,5,4,6,4,2,5,2,5,6,2,2,5,3,7,5,2,6,4,3,1,1,2,5,6,6,2,5,4,7,1,7,7,5,4,80311
8031,1,3,3,6,7,6,7,2,1,2,2,2,6,4,1,2,5,6,3,1,5,3,5,3,2,2,6,5,5,3,3,6,6,1,5,3,7,2,80311
8031,1,12,1,1,7,6,6,6,1,7,2,5,7,5,1,7,7,6,5,5,6,7,2,1,1,2,7,5,7,4,5,5,6,2,6,6,5,6,80311
8032,0,0,4,5,4,4,6,5,3,2,3,2,5,2,2,2,5,2,4,2,4,3,2,4,2,1,6,1,7,1,4,2,7,1,6,2,6,5,80320
8032,0,3,2,4,5,3,6,5,2,2,2,4,2,1,2,4,6,2,4,1,4,4,3,5,2,1,6,1,6,1,5,2,6,1,6,3,6,5,80320
8032,0,6,3,7,5,4,6,4,3,2,3,3,4,2,4,1,6,3,4,2,5,3,3,5,2,1,5,2,6,1,5,2,6,1,6,6,7,4,80320
8032,1,0,2,3,7,4,6,3,2,3,1,1,7,5,2,2,6,1,7,1,6,4,2,3,1,3,6,3,6,3,6,2,6,4,4,4,3,5,80321
8032,1,3,1,4,7,4,6,2,2,2,1,3,7,5,3,4,7,2,6,1,6,5,2,5,1,2,6,3,7,1,6,1,7,3,6,3,5,6,80321
8032,1,6,1,6,7,5,6,2,2,3,1,2,7,5,3,3,7,2,5,2,7,6,2,2,1,2,7,1,7,1,6,2,7,2,7,2,5,6,80321
8032,1,9,2,4,7,7,5,2,2,3,2,4,7,2,2,6,7,1,6,1,7,5,4,2,1,2,7,1,7,2,7,1,7,2,7,2,6,7,80321
8032,1,12,1,2,7,3,7,2,2,4,2,1,7,2,4,2,7,4,7,1,7,6,3,2,1,1,7,1,7,2,7,1,7,2,7,2,5,6,80321
8034,0,0,1,7,7,1,7,1,1,1,1,1,7,4,1,4,7,4,7,4,4,4,1,7,1,1,7,4,7,4,7,4,7,1,7,1,7,1,80340
8034,0,3,1,3,7,4,7,3,1,2,1,3,7,3,1,6,7,3,7,4,7,3,3,6,3,3,7,4,7,3,6,3,7,2,7,2,4,2,80340
8034,0,6,2,4,7,3,7,4,1,3,1,3,7,3,1,4,7,3,6,3,6,3,3,6,1,3,7,4,7,3,6,3,7,3,4,3,6,1,80340
8034,0,9,1,3,7,3,7,3,1,3,1,3,7,5,1,3,7,3,6,3,6,3,3,6,3,4,7,3,7,3,6,3,7,3,7,3,6,3,80340
8034,0,12,1,6,6,2,6,2,1,2,2,4,2,3,1,4,6,1,5,4,6,3,2,6,2,2,6,3,6,2,6,2,7,2,6,2,4,1,80340
8034,1,0,4,4,4,1,4,4,1,1,1,4,4,4,4,1,7,1,4,1,4,1,1,NA,4,1,7,4,4,1,4,4,4,4,4,4,4,4,80341
8034,1,3,2,6,2,1,2,2,2,2,2,2,6,2,2,2,5,2,3,2,4,2,2,5,4,1,4,6,4,2,4,2,4,2,4,4,4,4,80341
8034,1,6,3,6,4,2,3,3,3,2,2,2,4,2,2,2,4,2,4,2,3,3,6,4,6,2,4,2,5,2,2,2,5,2,4,4,3,3,80341
8034,1,9,3,6,6,2,4,2,4,2,2,2,4,2,2,4,6,2,4,2,4,2,6,6,4,2,5,4,6,2,3,2,6,2,4,3,5,3,80341
8034,1,12,5,6,3,1,3,1,4,1,4,1,3,1,3,1,4,3,1,1,4,1,1,7,4,1,4,1,4,3,1,2,4,2,4,3,4,3,80341
8035,0,0,5,5,5,4,7,5,2,5,3,4,5,5,3,4,5,3,5,3,5,5,3,4,3,6,2,2,3,5,5,3,5,5,5,2,4,2,80350
8035,1,0,2,1,6,7,3,7,3,7,7,7,3,6,4,7,3,2,7,3,6,6,3,1,2,5,7,3,3,6,2,6,7,2,6,7,4,7,80351
8036,0,0,6,6,2,6,2,5,6,5,6,4,2,4,6,5,2,4,2,5,2,4,7,2,6,3,5,3,5,3,1,5,5,1,6,3,5,5,80360
8036,0,3,2,6,5,2,4,2,2,4,2,2,5,1,5,4,5,2,3,2,5,3,5,5,5,3,6,2,6,3,5,4,6,2,6,2,6,3,80360
8036,0,6,5,2,3,4,3,4,5,5,4,4,4,1,5,1,6,1,3,1,5,4,5,3,4,2,6,1,6,2,3,1,7,2,6,1,6,1,80360
8036,0,9,3,2,2,6,3,3,5,5,5,4,3,4,5,5,5,4,2,4,2,5,6,5,5,3,5,3,5,3,3,4,5,3,5,5,5,3,80360
8036,0,12,5,3,3,5,3,3,5,5,5,3,3,2,5,5,3,3,2,3,3,3,5,3,5,2,3,3,5,4,3,4,5,3,5,4,5,4,80360
8036,1,0,4,7,6,4,7,4,5,4,5,4,3,1,5,1,7,4,4,1,7,4,4,4,4,1,7,4,7,1,4,1,7,1,7,1,7,4,80361
8036,1,3,3,7,7,4,6,4,4,1,4,4,6,1,3,1,6,4,5,1,7,4,4,6,2,2,6,2,6,2,6,1,6,2,7,2,6,2,80361
8036,1,6,4,7,7,4,6,4,4,1,2,4,4,1,4,1,6,4,4,1,6,1,4,4,1,1,7,1,7,1,7,1,7,1,7,1,7,1,80361
8036,1,9,2,6,6,2,7,6,2,1,2,2,6,2,2,2,7,2,4,1,6,2,2,1,1,1,6,1,7,1,7,1,6,1,7,1,6,2,80361
8036,1,12,3,7,7,1,7,4,2,1,1,1,6,2,2,2,7,2,6,1,7,2,1,7,1,2,6,2,7,1,7,1,7,1,7,1,7,2,80361
8037,0,0,4,6,4,2,2,2,2,1,2,1,6,4,2,1,3,1,4,2,6,2,6,7,4,2,4,2,4,1,2,1,4,1,4,1,3,1,80370
8037,1,0,7,6,6,5,4,4,7,7,7,7,5,5,5,5,5,5,6,5,4,4,4,6,6,6,6,5,5,5,5,4,4,5,4,7,7,7,80371
8038,0,0,1,7,7,2,7,2,1,2,1,1,7,2,1,2,7,1,3,1,7,1,5,7,1,1,7,1,7,1,3,1,7,1,6,2,6,2,80380
8038,0,3,2,7,7,3,7,1,1,1,2,1,7,2,1,1,6,1,5,1,7,1,3,7,1,1,6,1,7,2,5,1,7,1,6,2,5,1,80380
8038,0,6,2,7,7,3,6,1,2,2,2,1,7,3,2,1,6,2,5,1,7,1,3,7,2,2,6,1,7,2,5,1,6,1,6,1,6,1,80380
8038,0,9,2,7,7,2,7,1,1,2,1,1,7,3,2,1,6,1,5,1,7,1,4,7,1,1,5,1,7,1,5,1,6,1,6,2,6,1,80380
8038,0,12,2,6,7,4,7,2,1,2,1,2,7,2,1,2,7,1,5,1,7,1,4,6,1,1,6,1,7,2,4,1,7,1,6,2,6,1,80380
8038,1,0,4,4,5,4,5,6,4,4,4,4,4,2,4,4,5,1,2,4,5,4,6,3,4,5,4,4,5,1,3,5,5,1,5,4,5,6,80381
8038,1,3,2,6,6,2,7,4,2,2,2,2,6,1,4,4,6,2,3,1,6,4,4,4,3,5,6,1,5,1,6,1,6,1,6,1,7,3,80381
8038,1,6,3,3,5,3,7,5,2,5,2,4,5,1,2,2,6,4,4,2,6,5,4,3,4,5,6,5,5,1,4,2,6,1,7,4,7,5,80381
8038,1,9,4,3,5,4,5,5,3,4,3,4,5,2,4,4,5,2,3,3,5,5,4,3,3,5,4,2,6,1,4,4,5,1,6,4,6,4,80381
8038,1,12,2,3,5,3,6,5,2,4,2,4,5,1,2,4,5,1,6,1,5,5,5,3,2,5,4,1,6,1,5,2,6,1,6,2,6,5,80381
8039,0,0,5,6,7,2,6,3,1,1,4,2,7,1,1,2,6,2,4,2,7,2,5,6,1,1,6,2,5,1,5,1,7,1,6,2,5,1,80390
8039,0,3,3,5,1,6,1,2,1,1,2,2,2,2,2,2,6,4,3,2,6,2,2,6,2,2,5,2,6,2,6,2,6,6,6,2,6,2,80390
8039,0,6,2,7,7,4,7,1,1,1,1,1,7,1,1,1,7,1,7,1,7,1,1,7,1,1,6,1,7,1,7,1,7,1,7,1,7,1,80390
8039,0,9,2,7,6,1,6,1,2,1,3,1,7,2,1,1,6,1,4,1,7,1,3,7,2,1,6,1,6,1,6,1,6,1,6,1,6,1,80390
8039,0,12,2,7,7,1,6,2,2,1,3,1,7,1,1,1,6,1,5,1,5,1,1,7,1,1,6,2,6,2,7,1,6,1,6,1,6,1,80390
8039,1,0,2,2,7,3,7,6,1,6,2,6,7,4,2,3,6,5,5,2,6,4,3,5,2,2,6,2,7,2,5,1,7,1,6,2,6,3,80391
8039,1,3,2,6,6,4,7,6,2,5,2,5,5,3,2,3,6,2,6,3,6,2,2,5,2,3,5,3,5,3,5,2,6,2,6,5,5,5,80391
8039,1,6,2,6,6,2,6,5,2,5,2,4,5,3,2,4,6,5,6,3,6,4,2,6,2,3,6,2,6,2,5,2,6,2,6,3,6,2,80391
8039,1,9,2,3,6,4,7,5,1,5,2,3,6,2,1,2,6,3,6,2,6,3,2,6,2,1,6,2,6,2,6,1,6,1,7,3,6,5,80391
8039,1,12,2,2,6,4,6,5,2,3,2,2,6,2,2,3,6,4,6,2,6,2,2,6,2,2,6,2,6,1,5,2,6,2,6,2,6,4,80391
8040,0,0,2,4,7,4,6,2,1,2,1,1,7,1,1,1,6,1,4,1,6,2,4,6,1,1,6,1,6,1,6,1,5,1,6,1,4,1,80400
8040,1,0,1,4,6,4,7,2,1,2,6,4,6,1,1,4,4,1,2,3,6,1,2,7,1,4,3,1,5,1,5,2,5,1,4,1,4,1,80401
8041,0,0,2,7,7,2,6,1,2,1,1,1,6,1,2,1,7,2,6,1,6,2,1,7,1,1,7,1,7,1,6,2,7,1,7,1,7,1,80410
8041,0,3,2,6,6,2,6,2,2,1,1,1,6,2,2,1,6,2,6,1,6,2,2,6,2,2,6,2,6,2,6,2,6,2,6,2,6,2,80410
