PTNUM,DyadID,mth,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,UsrID
8041,0,6,2,7,6,2,6,2,2,1,2,2,6,2,2,1,6,2,6,1,6,2,2,6,2,2,6,2,6,1,2,2,6,2,6,2,6,2,80410
8041,0,9,1,6,6,2,6,2,2,2,2,2,6,2,2,2,6,1,6,2,6,2,2,6,2,2,6,2,6,2,6,2,6,2,6,2,6,1,80410
8041,0,12,2,7,6,2,6,2,2,2,1,2,6,2,2,2,6,2,2,2,6,2,2,6,2,2,6,2,6,2,6,2,6,2,6,2,6,2,80410
8041,1,0,6,2,6,6,6,6,2,6,3,6,5,7,5,6,3,5,3,6,4,6,6,1,2,6,5,4,5,3,5,5,5,5,5,5,4,5,80411
8041,1,3,5,2,3,6,6,6,2,6,6,6,4,6,3,6,2,5,3,5,3,5,5,3,3,5,3,2,4,5,3,5,4,5,4,5,4,4,80411
8041,1,6,6,3,5,5,7,6,2,5,5,5,5,5,3,5,3,4,5,5,4,5,4,3,3,5,3,5,3,5,4,5,5,5,5,4,3,3,80411
8041,1,9,3,5,4,5,3,5,4,5,5,5,3,6,3,5,3,4,3,5,3,5,5,3,3,5,3,5,3,5,3,5,4,5,3,4,3,4,80411
8041,1,12,5,3,5,5,5,5,3,6,5,5,3,6,5,5,3,4,3,5,3,5,5,3,3,5,3,5,3,6,3,5,5,5,5,5,3,3,80411
8042,0,0,2,6,7,4,6,2,1,2,2,4,7,3,1,2,6,1,4,1,6,1,5,7,1,2,7,1,7,1,4,3,6,2,6,1,6,2,80420
8042,1,0,1,1,3,6,6,7,2,7,4,6,3,6,5,7,6,6,6,6,6,4,2,1,2,7,7,2,6,4,4,4,5,5,4,7,6,7,80421
8042,1,3,5,3,5,5,6,6,4,6,5,4,3,5,5,5,3,4,4,5,4,4,5,5,4,5,4,3,5,5,4,4,5,4,5,5,5,6,80421
8043,0,0,4,5,1,4,7,6,4,4,1,3,1,2,1,4,6,NA,2,NA,5,4,NA,2,NA,4,5,4,6,4,3,4,6,1,4,4,6,4,80430
8043,0,3,2,4,4,5,3,4,2,4,3,5,4,6,3,5,3,4,3,6,4,4,6,3,2,6,3,5,4,5,3,5,4,3,4,4,4,5,80430
8043,0,6,5,5,2,4,4,6,4,4,3,5,4,4,3,6,4,4,3,5,4,5,5,3,3,5,3,5,4,5,4,5,3,4,3,4,5,4,80430
8043,0,9,4,4,5,4,4,6,3,5,3,5,4,5,3,3,4,3,3,3,5,4,5,5,5,5,5,3,5,4,3,4,5,5,3,4,4,4,80430
8043,0,12,4,2,4,5,5,5,4,3,2,5,2,5,1,6,3,5,4,5,5,5,5,5,2,6,4,4,5,4,3,5,5,7,4,4,5,5,80430
8043,1,0,4,7,4,7,4,6,4,7,4,7,7,7,4,6,4,4,7,7,4,4,1,1,1,7,4,5,4,4,6,6,4,4,4,4,4,4,80431
8043,1,3,4,4,4,4,6,4,5,5,4,5,4,5,4,4,4,4,6,4,4,6,3,3,4,6,3,NA,4,4,6,6,3,4,5,5,4,4,80431
8043,1,6,4,3,4,4,4,5,5,5,4,5,7,4,4,4,3,4,4,7,4,4,4,3,4,6,3,4,4,7,5,4,3,7,3,4,1,3,80431
8043,1,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80431
8043,1,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80431
8044,0,0,1,6,7,3,7,1,2,2,1,4,7,6,2,2,7,2,6,6,7,2,2,6,2,7,6,2,6,2,6,2,6,2,3,1,3,1,80440
8044,0,3,1,6,7,5,6,6,2,2,2,5,6,4,2,1,7,2,4,4,4,2,4,6,1,6,6,6,6,2,2,1,6,3,6,1,4,2,80440
8044,0,6,1,4,6,2,6,2,1,4,1,2,5,5,1,2,6,2,5,3,6,2,5,5,1,3,6,3,6,1,5,2,6,4,4,1,2,2,80440
8044,0,9,4,5,6,4,6,4,4,4,3,4,6,6,4,3,4,3,3,4,6,4,5,4,4,4,5,4,5,3,4,3,5,3,4,3,4,3,80440
8044,0,12,1,4,6,3,6,1,4,2,2,5,6,4,2,2,6,1,3,5,5,2,6,6,3,2,5,2,6,2,1,1,6,4,3,1,1,1,80440
8044,1,0,5,2,6,6,7,6,2,6,3,6,6,5,2,6,5,5,5,5,4,5,4,2,3,6,5,4,5,5,4,2,5,4,6,6,6,7,80441
8044,1,3,2,2,6,6,7,5,3,6,3,4,2,2,3,6,6,4,3,2,6,3,3,3,3,4,6,3,6,3,3,3,5,2,5,5,5,5,80441
8044,1,6,2,2,6,6,7,6,2,6,2,6,5,4,5,6,6,6,4,2,5,5,2,2,6,6,6,2,6,2,6,3,5,2,6,6,6,7,80441
8044,1,9,5,2,3,6,4,6,3,6,5,6,4,5,4,6,3,5,3,6,4,5,3,2,4,6,5,4,5,4,4,3,5,4,5,6,4,6,80441
8044,1,12,3,3,5,5,6,4,3,6,3,6,3,4,2,5,5,4,4,4,6,5,4,4,2,5,5,4,5,4,5,3,6,3,6,4,5,5,80441
8046,0,0,5,7,7,1,6,2,1,1,1,3,6,6,2,1,6,2,2,1,6,5,6,7,1,1,4,2,3,1,2,1,5,2,6,1,2,1,80460
8046,0,3,4,6,6,2,3,2,2,2,3,2,3,5,2,2,3,2,2,2,4,2,5,6,2,2,3,2,3,2,2,2,3,3,3,2,2,2,80460
8046,0,6,4,6,5,2,5,2,2,1,2,2,5,5,2,2,3,2,2,2,3,2,5,6,3,1,2,2,3,2,2,1,3,1,6,1,3,1,80460
8046,0,9,4,7,6,3,5,2,2,2,2,2,5,5,2,2,5,2,3,2,5,2,5,6,2,2,3,2,3,2,3,2,4,2,4,2,3,2,80460
8046,0,12,4,6,5,2,4,2,2,2,4,2,4,5,2,2,4,2,3,2,4,4,3,5,3,2,2,2,3,2,2,2,3,2,5,2,2,2,80460
8046,1,0,2,5,6,3,6,5,2,3,4,5,3,3,2,3,3,3,5,3,5,4,2,6,2,1,3,2,5,1,5,2,5,1,5,1,5,1,80461
8046,1,3,2,2,6,4,6,5,1,2,4,5,4,2,1,2,5,4,5,3,4,3,2,5,1,1,4,2,5,1,5,1,5,1,5,1,4,1,80461
8046,1,6,3,6,6,2,6,5,1,2,5,2,2,1,1,2,5,1,5,1,5,2,2,6,2,1,3,2,5,1,5,2,5,1,6,1,6,1,80461
8046,1,9,2,5,5,4,6,4,3,4,3,2,5,2,2,2,5,4,5,2,5,2,2,6,2,1,5,2,5,1,5,1,5,2,6,1,5,1,80461
8046,1,12,3,4,6,3,6,5,2,3,4,6,5,2,2,4,4,3,4,2,5,5,2,6,2,2,3,4,4,2,5,2,4,2,5,2,5,2,80461
8047,0,0,7,2,3,6,3,6,5,6,6,4,2,4,5,6,3,2,2,6,2,5,5,4,5,5,3,1,4,3,2,4,3,4,4,7,4,7,80470
8047,1,0,1,6,4,4,6,1,5,4,3,2,2,2,3,3,7,6,6,2,6,2,2,6,1,1,7,4,7,1,5,1,7,1,7,5,6,3,80471
8047,1,3,2,6,5,6,6,4,3,5,2,5,3,6,5,5,7,7,5,5,5,5,3,2,1,2,6,6,7,1,4,1,7,1,5,6,5,7,80471
8047,1,6,2,5,6,4,6,5,3,3,1,4,2,5,5,3,7,4,5,2,6,2,2,6,2,1,7,5,7,1,6,5,7,2,5,2,1,5,80471
8047,1,9,2,6,3,3,4,2,5,5,2,1,5,6,5,5,7,6,6,5,4,2,3,3,1,1,6,6,6,5,3,7,5,5,5,6,5,5,80471
8047,1,12,3,4,3,1,4,5,4,5,2,6,3,6,2,3,7,6,4,4,4,5,4,3,2,1,7,6,7,3,5,6,7,2,6,7,5,5,80471
8048,0,0,1,7,7,1,7,1,1,1,1,1,5,1,1,1,7,1,6,1,6,1,1,4,1,1,6,1,6,1,6,1,7,1,7,1,7,1,80480
8048,0,3,1,4,7,4,7,4,3,1,1,6,7,1,1,1,7,1,7,1,7,1,1,1,1,1,7,4,7,1,7,1,7,1,7,1,7,1,80480
8048,0,6,3,5,5,2,5,2,2,2,2,3,2,2,2,2,2,5,6,2,6,2,2,2,2,2,6,2,6,6,6,2,6,2,7,NA,6,2,80480
8048,0,9,1,2,7,6,7,1,1,1,1,1,7,1,1,1,7,1,7,1,7,1,1,6,1,1,6,1,7,1,7,1,6,1,7,1,7,1,80480
8048,0,12,4,4,4,3,2,5,3,6,4,4,4,4,3,5,5,4,5,5,4,4,4,4,4,4,5,5,3,5,5,3,5,5,4,4,5,5,80480
8048,1,0,1,3,7,5,7,7,4,6,3,3,7,4,3,3,7,7,7,4,7,3,3,7,3,3,7,3,7,2,7,3,7,3,7,3,7,4,80481
8048,1,3,5,7,6,7,7,7,4,7,1,5,6,1,4,7,7,2,4,6,5,5,5,2,4,7,7,2,7,1,4,2,6,1,6,6,6,6,80481
8048,1,6,1,6,6,4,6,4,2,4,2,2,6,4,4,3,6,5,6,3,6,5,6,6,3,2,7,5,7,3,7,4,7,4,6,4,7,4,80481
8048,1,9,2,2,7,6,7,4,2,2,2,2,2,2,2,2,7,2,7,2,7,2,2,1,2,2,7,2,7,1,7,2,7,2,7,1,7,6,80481
8048,1,12,4,5,6,3,7,4,2,3,2,6,6,6,2,2,7,6,7,5,7,5,4,1,2,5,7,6,7,1,7,6,7,4,7,5,7,3,80481
8049,0,0,3,3,3,4,4,4,4,2,1,5,4,4,4,3,4,3,5,5,5,4,4,4,4,NA,6,6,6,6,6,5,5,5,5,6,6,5,80490
8049,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,2,3,3,3,3,3,3,3,3,3,80490
8049,0,6,7,7,7,7,7,7,6,7,7,7,7,7,7,1,1,5,7,1,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,80490
8049,0,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80490
8049,0,12,6,6,6,7,6,5,6,4,4,4,4,5,5,5,6,6,6,7,1,1,1,NA,1,1,1,1,2,2,2,1,1,1,1,1,1,1,80490
8049,1,0,6,3,4,5,4,6,3,4,4,6,5,6,3,5,2,3,4,5,4,4,4,3,3,7,2,3,3,3,4,3,4,3,4,5,3,7,80491
8049,1,3,4,3,3,5,5,5,3,5,4,5,4,5,3,5,4,2,4,5,3,5,4,5,2,5,2,3,2,3,4,4,3,5,3,3,2,4,80491
8049,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80491
8049,1,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80491
8049,1,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80491
8050,0,0,2,5,6,5,7,5,1,5,1,5,6,5,1,5,5,4,5,4,6,4,2,3,1,5,5,5,5,2,5,3,5,1,5,2,5,4,80500
8050,1,0,3,6,6,2,7,4,7,3,2,5,5,4,5,4,6,2,5,4,6,4,5,4,5,2,5,4,6,2,5,1,6,2,6,2,5,2,80501
8050,1,3,2,6,6,2,6,2,2,2,2,2,6,5,2,2,6,2,5,2,6,2,4,6,2,2,6,2,6,2,5,2,6,2,5,2,4,2,80501
8050,1,6,2,6,6,2,6,2,2,2,2,2,6,4,2,2,6,2,5,2,6,2,5,2,2,2,5,2,6,3,5,2,5,3,5,2,5,2,80501
8050,1,9,2,6,6,2,6,2,2,2,2,2,6,4,2,2,6,2,5,2,6,2,5,6,2,2,6,2,6,2,5,2,6,2,6,2,5,3,80501
8050,1,12,3,5,5,2,6,3,3,3,3,3,5,5,3,2,5,3,4,3,5,3,5,5,5,3,5,3,5,3,3,3,5,3,5,3,5,3,80501
8052,0,0,6,2,3,6,5,7,5,6,5,6,2,4,7,6,2,7,6,5,2,6,4,2,5,3,5,6,5,5,3,2,5,3,5,7,3,6,80520
8052,0,3,4,2,2,6,3,6,6,6,5,6,6,5,6,7,5,6,6,6,5,5,4,1,2,6,6,6,6,4,6,3,6,2,6,6,5,7,80520
8052,0,6,2,3,2,6,4,7,6,6,6,6,6,3,5,5,2,7,2,6,3,6,2,6,6,5,6,6,6,5,2,2,6,3,4,3,5,5,80520
8052,0,9,2,2,3,6,4,6,6,5,5,6,2,5,7,6,2,6,2,6,2,6,6,1,5,2,5,6,6,5,2,5,5,2,6,6,2,6,80520
8052,0,12,4,2,3,6,4,5,5,5,4,2,2,2,3,5,4,7,3,5,4,4,5,5,6,3,4,3,4,4,3,NA,5,3,5,6,5,5,80520
8052,1,0,4,5,4,4,5,5,3,3,2,3,5,2,2,3,5,5,5,2,4,5,4,5,3,3,5,3,5,2,5,4,5,2,6,4,5,3,80521
8052,1,3,4,4,3,3,5,5,3,4,4,5,4,2,4,3,3,4,3,4,4,4,3,3,4,2,5,4,5,3,5,4,5,2,5,4,5,4,80521
8052,1,6,4,5,5,3,4,4,2,3,3,4,5,3,3,3,5,5,4,4,3,3,5,2,4,2,4,4,5,2,4,3,5,1,5,3,4,5,80521
8052,1,9,3,5,5,3,5,2,2,2,2,3,5,2,2,2,2,2,5,2,5,2,2,6,2,2,5,2,5,2,5,2,5,2,5,2,5,3,80521
8052,1,12,4,6,5,3,2,3,2,2,3,4,4,2,3,2,5,6,5,4,5,4,3,6,2,2,6,4,6,2,5,3,5,2,5,2,5,2,80521
8053,0,0,1,7,7,1,7,5,1,1,1,4,7,2,1,2,6,4,5,1,7,4,1,6,1,1,6,5,7,1,6,5,7,1,6,2,4,6,80530
8053,0,3,1,7,7,1,7,1,6,1,2,4,6,2,6,2,6,1,4,1,6,1,2,7,1,1,6,2,5,1,5,1,6,1,7,2,5,3,80530
8053,0,6,3,7,7,1,6,1,2,1,1,1,6,1,1,1,6,1,6,1,6,6,1,7,1,1,6,1,6,1,7,1,6,1,7,1,6,3,80530
8053,1,0,4,5,3,5,5,5,4,5,5,4,3,4,4,4,3,3,3,3,3,5,5,5,3,3,4,3,5,4,3,4,5,3,5,6,5,5,80531
8053,1,3,5,4,3,5,5,5,4,5,5,4,3,5,4,4,3,3,4,4,3,5,5,4,4,3,3,3,5,5,3,3,5,3,5,5,4,4,80531
8054,1,0,1,6,7,2,6,6,1,2,1,2,6,3,1,2,7,2,6,1,7,1,1,7,1,2,7,1,7,1,2,1,7,2,7,2,6,3,80541
8054,1,3,2,4,6,2,6,3,3,2,2,3,2,1,1,2,7,3,3,1,6,2,3,6,2,1,7,2,7,1,5,1,7,2,6,2,6,3,80541
8054,1,9,2,1,6,2,6,3,4,2,1,2,7,5,2,1,7,2,2,1,7,1,2,6,3,1,6,1,7,2,5,1,7,2,6,3,6,6,80541
8054,1,12,1,2,7,1,7,3,6,2,1,1,6,5,2,3,7,1,6,3,7,1,5,6,2,1,6,1,7,1,6,1,7,1,7,3,6,6,80541
8055,0,0,7,6,3,6,6,4,4,2,6,4,3,5,5,5,3,2,4,3,3,5,5,5,5,3,3,3,5,3,3,6,5,3,5,5,4,5,80550
8055,0,3,5,2,5,3,5,3,3,3,5,2,4,2,2,3,5,2,3,2,3,2,3,6,2,3,3,2,3,3,3,5,5,3,5,2,4,2,80550
8055,0,6,6,6,4,5,6,2,2,2,2,4,5,3,3,2,3,2,3,2,4,3,6,6,3,4,2,4,3,6,3,5,5,2,2,2,5,5,80550
8055,0,9,5,5,4,6,6,4,2,2,5,4,4,4,3,3,5,3,3,5,4,5,6,5,4,4,2,4,3,5,2,3,5,3,4,3,4,5,80550
8055,0,12,5,5,3,6,5,6,6,3,6,4,3,5,5,3,3,3,4,5,3,5,5,3,5,3,3,3,4,6,3,4,5,3,4,4,3,5,80550
8055,1,0,2,1,7,7,6,7,2,1,2,7,6,6,2,7,6,7,6,6,6,6,3,1,1,3,6,5,6,5,6,4,6,5,6,6,6,7,80551
8055,1,3,2,2,6,6,6,6,2,6,6,6,6,7,2,6,6,6,5,5,6,6,2,1,2,2,6,5,6,5,6,4,5,5,6,5,5,4,80551
8055,1,9,5,2,4,7,5,7,5,7,5,7,6,6,5,6,5,7,5,6,5,7,5,2,2,3,5,7,6,6,5,6,6,6,7,6,5,7,80551
8055,1,12,3,2,6,7,6,7,3,7,2,7,6,7,3,7,2,6,5,4,6,6,3,2,2,3,6,5,7,6,6,6,7,6,6,6,5,7,80551
8056,0,0,1,7,7,4,7,2,1,4,1,2,7,5,1,2,7,1,5,4,5,4,4,4,1,2,6,6,7,3,6,4,7,1,7,2,6,3,80560
8056,0,3,1,2,7,2,7,2,1,2,1,1,6,6,2,1,7,1,6,2,7,2,1,6,2,1,6,2,7,4,7,1,7,1,7,1,5,1,80560
8056,1,0,2,2,7,5,7,5,2,4,2,4,2,5,3,5,6,2,5,4,6,2,5,3,2,4,6,2,6,4,5,3,6,3,6,4,5,4,80561
8057,0,0,2,7,7,2,7,1,7,1,2,1,1,2,7,1,7,1,6,1,7,1,2,7,1,1,6,1,6,1,6,1,6,1,7,1,5,2,80570
8057,0,3,2,7,7,2,7,1,1,1,1,1,7,4,1,1,6,1,6,1,6,2,1,7,1,1,6,2,6,1,2,1,6,1,6,2,4,1,80570
8057,0,6,2,7,7,2,6,1,1,2,2,4,2,6,1,1,3,1,6,1,5,1,2,7,1,1,6,1,6,1,6,1,6,3,6,1,3,1,80570
8057,0,9,4,6,2,2,1,2,1,2,2,2,6,5,1,2,4,1,4,4,6,2,4,1,1,1,3,2,4,2,4,1,5,2,6,2,4,1,80570
8057,0,12,3,3,4,4,6,3,2,3,2,4,6,4,1,2,6,1,6,2,6,1,2,7,1,1,5,1,5,1,5,1,6,2,6,5,3,1,80570
8057,1,0,2,5,5,3,7,6,2,5,2,5,6,3,2,2,6,4,5,2,5,3,3,5,4,5,7,3,7,5,5,4,7,1,7,3,5,5,80571
8057,1,3,1,6,6,3,7,6,1,5,1,2,6,1,1,3,7,2,5,2,6,2,2,6,1,3,7,1,7,1,6,1,7,1,7,2,6,3,80571
8057,1,6,5,3,4,5,5,5,3,5,4,5,4,5,4,5,5,4,4,5,4,5,4,3,4,5,5,4,5,5,4,4,5,3,5,4,3,5,80571
8057,1,9,1,1,5,6,5,6,3,7,3,6,5,6,3,7,5,2,3,7,2,3,6,2,2,7,5,5,5,7,2,5,5,5,4,5,1,6,80571
8057,1,12,5,5,4,5,5,6,3,5,3,5,5,5,3,4,5,2,4,5,5,5,5,3,4,5,5,5,5,5,4,4,5,4,5,4,2,5,80571
8058,0,0,5,2,4,4,7,6,1,7,5,7,7,4,2,NA,5,7,5,7,1,7,7,7,1,5,3,7,4,7,7,4,5,4,2,5,3,4,80580
8058,0,3,7,7,6,6,2,6,4,7,7,7,1,7,5,7,1,1,3,7,1,2,7,1,4,7,7,1,1,7,1,7,2,5,1,7,1,2,80580
8058,0,6,5,4,4,5,6,4,3,4,5,7,5,6,4,4,4,2,4,5,5,5,4,4,2,4,4,6,4,6,4,5,5,5,4,5,3,5,80580
8058,0,9,2,2,2,5,2,6,6,6,6,6,2,6,6,5,2,6,4,6,4,7,7,6,6,6,2,7,3,7,1,7,5,1,4,7,2,7,80580
8058,0,12,4,5,3,6,3,7,2,6,4,7,2,7,2,7,4,4,7,7,5,7,5,1,1,6,5,7,5,6,3,7,6,4,4,7,4,7,80580
8058,1,0,1,1,5,7,7,7,1,7,1,1,7,7,1,7,5,2,4,2,6,1,5,1,1,6,5,2,5,1,2,1,3,1,2,7,3,7,80581
8058,1,3,1,1,7,3,7,3,1,4,1,4,7,5,1,5,7,3,2,7,6,2,7,1,1,7,7,2,6,1,1,1,4,1,6,7,3,7,80581
8058,1,6,1,1,7,7,7,7,1,7,1,4,5,7,2,7,6,7,1,7,5,7,7,1,4,7,7,7,7,1,1,2,7,1,6,7,1,7,80581
8058,1,9,1,1,7,7,7,4,2,7,1,2,7,4,2,7,7,6,3,7,6,7,5,1,1,5,7,4,7,1,1,1,3,5,7,7,3,7,80581
8058,1,12,1,1,7,7,7,5,1,5,1,4,7,7,1,5,7,4,4,4,6,4,5,1,1,4,7,4,7,4,4,1,7,1,7,5,5,7,80581
8059,0,0,2,4,6,4,6,4,2,4,3,3,4,2,3,4,5,2,4,3,4,3,4,4,2,3,6,3,5,2,5,3,6,1,6,2,5,4,80590
8059,0,3,2,6,6,2,6,2,2,2,2,2,6,2,2,2,6,2,6,1,6,2,2,6,2,2,6,2,6,2,6,2,6,1,6,2,6,4,80590
8059,0,6,6,5,5,3,5,4,3,4,3,4,5,3,2,3,5,3,4,2,5,4,5,5,4,2,4,3,4,2,5,3,5,2,5,3,6,5,80590
8059,0,9,6,2,5,5,6,6,4,4,5,3,4,3,5,4,3,4,3,4,4,5,4,4,5,3,4,4,3,3,3,6,4,2,4,6,4,6,80590
8059,0,12,2,4,5,6,6,6,4,6,3,4,4,2,3,5,4,3,4,5,4,5,5,4,3,4,5,4,5,3,5,6,5,2,4,6,4,7,80590
8059,1,0,3,6,7,5,7,5,3,5,5,5,6,5,3,2,6,3,5,2,6,3,5,6,1,2,7,1,7,5,5,2,5,2,6,5,7,6,80591
8059,1,3,1,1,7,2,7,1,1,1,1,1,7,5,1,1,7,1,4,5,7,1,1,7,1,1,7,1,7,5,7,1,7,1,7,2,7,5,80591
8059,1,6,2,6,6,3,7,4,3,5,4,5,6,5,3,5,5,4,5,3,5,5,4,4,1,4,6,4,6,5,7,4,5,3,5,5,7,5,80591
8059,1,9,3,3,2,5,6,4,5,2,3,6,5,7,7,2,3,1,5,7,6,5,4,5,5,5,5,4,5,7,5,7,2,5,1,1,1,5,80591
8059,1,12,2,2,6,6,6,5,3,5,5,5,5,4,5,4,6,4,5,4,5,5,4,1,4,4,4,5,5,7,4,4,5,2,4,5,1,5,80591
8060,0,0,2,2,6,5,5,6,4,5,2,4,3,5,2,7,6,5,4,5,6,5,5,1,1,6,6,5,7,2,3,2,7,1,6,5,5,6,80600
8060,0,3,1,3,6,5,7,5,5,6,4,4,5,5,3,7,6,5,2,3,6,3,6,3,3,5,5,5,6,3,3,3,6,1,6,6,5,6,80600
8060,0,6,5,3,5,6,6,6,1,7,3,2,6,1,1,4,5,4,5,2,6,6,3,1,1,7,3,6,6,1,5,7,6,1,6,7,3,7,80600
8060,0,9,1,3,6,5,6,5,2,7,2,5,6,1,4,7,6,4,3,2,6,5,5,1,1,5,5,4,6,4,5,3,6,1,6,5,6,6,80600
8060,1,0,5,5,5,5,7,4,3,1,4,3,4,2,4,1,4,5,5,1,5,3,3,3,3,1,5,2,5,2,5,5,6,1,5,5,6,6,80601
8060,1,6,5,7,7,4,7,6,2,6,5,6,5,3,2,5,5,6,5,5,5,5,2,3,2,5,5,5,5,4,5,6,4,3,5,7,3,7,80601
8060,1,9,4,6,5,3,7,2,2,2,4,2,5,1,4,3,4,5,5,1,5,2,3,5,3,2,5,1,5,2,5,1,6,1,6,5,5,6,80601
8060,1,12,2,6,6,2,6,2,2,3,2,2,2,1,1,2,5,5,4,1,6,3,2,3,2,2,6,1,5,1,6,2,6,1,6,5,6,6,80601
8061,0,0,2,6,7,5,7,4,2,2,2,2,6,4,1,2,5,5,6,2,6,2,1,7,2,2,6,2,5,4,6,2,6,1,7,2,5,4,80610
8061,0,3,1,6,7,5,7,6,1,5,1,5,7,6,1,4,4,5,5,3,5,5,4,6,2,2,6,5,6,4,5,2,6,3,5,1,5,2,80610
8061,0,6,2,5,6,4,6,4,2,2,2,2,6,6,2,2,3,3,5,2,4,2,2,7,2,2,4,4,5,2,5,2,5,2,5,1,4,2,80610
8061,0,9,2,5,6,4,7,4,1,2,2,2,7,3,1,4,5,4,6,1,6,2,3,7,2,2,5,4,5,4,5,4,6,3,5,1,5,3,80610
8061,0,12,3,6,7,1,6,2,2,2,2,2,6,4,1,2,5,3,5,1,6,3,3,7,2,2,4,2,5,3,6,2,6,4,5,2,5,3,80610
8061,1,0,2,7,7,1,7,2,2,2,2,1,5,1,1,2,7,1,7,1,6,1,1,2,1,1,6,1,7,1,7,1,7,1,7,1,7,1,80611
8061,1,3,1,7,7,1,7,1,1,1,1,1,7,1,1,1,7,1,7,1,7,1,1,7,1,1,7,1,7,1,7,1,7,1,7,1,7,1,80611
8061,1,6,2,6,7,1,7,1,1,2,2,1,6,1,1,2,7,1,7,1,7,1,1,7,1,1,7,1,7,1,7,1,7,1,7,1,7,1,80611
8061,1,9,1,7,7,1,7,1,1,1,1,1,7,1,1,1,7,1,7,1,7,1,1,7,1,1,7,1,7,1,7,1,7,1,7,1,6,1,80611
8061,1,12,1,7,7,1,7,1,1,1,1,1,7,1,1,1,7,1,7,1,7,1,1,7,1,1,7,1,7,1,7,1,7,1,7,1,7,1,80611
8062,0,0,5,2,6,6,5,5,3,5,4,5,6,6,4,4,7,6,3,4,5,6,3,4,3,4,5,3,2,4,3,4,4,6,4,5,4,4,80620
8062,0,3,5,7,5,1,4,4,4,1,1,4,5,5,3,4,4,2,1,5,4,4,6,6,5,1,5,4,6,1,1,2,5,6,2,2,4,1,80620
8062,0,9,2,5,5,5,5,5,2,3,2,5,5,4,2,5,5,5,3,4,2,4,2,2,2,4,5,4,5,2,2,4,5,5,4,2,5,3,80620
8062,0,12,3,3,4,4,4,5,3,5,3,4,5,4,3,3,5,4,4,4,4,5,4,3,4,3,5,4,5,3,3,4,4,4,5,4,3,4,80620
8062,1,0,4,3,4,6,6,6,5,6,7,7,5,7,5,7,4,2,6,5,4,7,2,2,5,4,6,2,2,2,4,1,1,1,7,4,6,3,80621
8062,1,3,4,4,5,3,5,7,4,4,4,6,4,4,3,3,6,5,4,5,5,4,4,4,5,4,6,4,4,1,6,5,5,5,5,4,7,4,80621
8062,1,6,4,2,4,5,4,5,4,5,4,6,1,6,4,6,4,4,1,6,1,4,7,4,5,7,4,5,4,6,1,1,1,4,1,1,4,1,80621
